27	418	1	69	1	64	1	23	1	12	1	44	1	0.876712	4	0.424658	2	155	1	365	1	64	1	73	1
28	596	1	146	1	258	2	35	1	6	1	56	1	0.844444	4	0.440228	2	232	1	527	1	76	1	90	1
29	1376	2	493	2	93	1	25	1	111	2	121	2	0.773504	4	0.469816	2	537	2	1143	2	181	1	234	2
30	716	1	445	2	134	1	59	1	30	1	66	2	0.739726	3	0.486535	2	271	1	557	1	108	1	146	1
31	82	1	77	1	8	1	4	1	4	1	0	1	0.758621	4	0.441176	2	30	1	68	1	22	1	29	1
32	290	1	127	1	19	1	12	1	27	1	0	1	0.825397	4	0.51073	3	119	1	233	1	52	1	63	1
33	534	1	312	1	164	1	53	1	76	1	101	2	0.726415	3	0.39821	2	178	1	447	1	77	1	106	1
34	36	1	23	1	3	1	4	1	2	1	1	1	0.7	3	0.35	2	14	1	40	1	7	1	10	1
35	375	1	141	1	44	1	24	1	25	1	54	1	0.843137	4	0.518657	3	139	1	268	1	43	1	51	1
36	630	1	120	1	172	1	26	1	5	1	29	1	0.830579	4	0.414079	2	200	1	483	1	201	2	242	2
37	1156	2	498	2	100	1	80	2	49	1	28	1	0.8	4	0.45	2	468	2	1040	2	192	2	240	2
38	397	1	78	1	74	1	29	1	12	1	45	1	0.807692	4	0.518395	3	155	1	299	1	42	1	52	1
39	469	1	95	1	89	1	42	1	5	1	60	1	0.834711	4	0.406332	2	154	1	379	1	101	1	121	1
40	459	1	132	1	104	1	39	1	12	1	73	2	0.716418	3	0.38149	2	169	1	443	1	48	1	67	1
41	142	1	46	1	26	1	8	1	4	1	24	1	1	4	0.459016	2	56	1	122	1	6	1	6	1
42	118	1	52	1	16	1	2	1	17	1	14	1	0.923077	4	0.4	2	40	1	100	1	24	1	26	1
43	730	1	184	1	310	2	67	2	3	1	126	2	0.860759	4	0.416149	2	268	1	644	1	68	1	79	1
44	166	1	259	1	57	1	20	1	44	1	0	1	0.16	1	0.591241	3	81	1	137	1	4	1	25	1
45	1427	2	228	1	409	2	82	2	9	1	157	3	0.910156	4	0.417879	2	402	2	962	2	466	3	512	3
46	638	1	526	2	65	1	50	1	39	1	0	1	0.546584	3	0.555556	3	275	1	495	1	88	1	161	1
47	1172	2	374	1	760	4	116	2	12	1	232	4	0.75	3	0.415709	2	434	2	1044	2	72	1	96	1
48	1143	2	509	2	170	1	85	2	71	1	13	1	0.74359	3	0.478478	2	478	2	999	2	174	1	234	2
49	347	1	176	1	95	1	45	1	12	1	70	2	0.74	3	0.402685	2	120	1	298	1	37	1	50	1
50	1095	2	701	2	127	1	39	1	175	3	0	1	0.628692	3	0.51978	3	473	2	910	2	149	1	237	2
51	457	1	214	1	68	1	30	1	24	1	90	2	0.729167	3	0.446237	2	166	1	372	1	35	1	48	1
52	253	1	315	1	29	1	30	1	48	1	0	1	0.327586	2	0.524664	3	117	1	223	1	19	1	58	1
53	1519	2	874	3	247	2	84	2	36	1	0	1	0.742188	3	0.561931	3	617	3	1098	2	285	2	384	2
54	1678	3	759	2	166	1	43	1	68	1	8	1	0.79661	4	0.518135	3	600	2	1158	2	470	3	590	3
55	4	1	2	1	0	1	1	1	0	1	0	1	1	4	1	4	1	1	1	1	2	1	2	1
56	440	1	75	1	171	1	24	1	3	1	19	1	0.865169	4	0.426799	2	172	1	403	1	77	1	89	1
57	996	2	461	2	109	1	82	2	80	2	0	1	0.738197	3	0.480186	2	412	2	858	2	172	1	233	2
58	1066	2	279	1	193	1	117	2	29	1	82	2	0.648438	3	0.43098	2	409	2	949	2	166	1	256	2
59	1022	2	374	1	308	2	182	3	30	1	16	1	0.639098	3	0.487179	2	418	2	858	2	170	1	266	2
60	38	1	50	1	2	1	2	1	6	1	0	1	0.166667	1	0.346154	2	18	1	52	1	2	1	12	1
61	147	1	213	1	22	1	15	1	5	1	0	1	0.596774	3	0.533981	3	55	1	103	1	37	1	62	1
62	1604	2	215	1	434	2	69	2	14	1	209	4	0.822148	4	0.432006	2	575	2	1331	2	245	2	298	2
63	430	1	76	1	176	1	30	1	2	1	52	1	0.866667	4	0.371308	2	176	1	474	1	26	1	30	1
64	798	1	248	1	130	1	66	1	12	1	116	2	0.802326	4	0.376731	2	272	1	722	2	138	1	172	1
65	186	1	78	1	19	1	21	1	10	1	2	1	0.666667	3	0.462585	2	68	1	147	1	48	1	72	1
66	157	1	177	1	22	1	15	1	12	1	0	1	0.336735	2	0.5	2	62	1	124	1	33	1	98	1
67	667	1	183	1	108	1	57	1	31	1	62	1	0.818182	4	0.427365	2	253	1	592	1	99	1	121	1
68	1970	3	391	1	365	2	113	2	20	1	99	2	0.81146	4	0.456342	2	716	3	1569	3	439	3	541	3
69	657	1	220	1	88	1	34	1	11	1	92	2	0.770115	4	0.440708	2	249	1	565	1	67	1	87	1
70	2412	3	922	3	312	2	232	4	48	1	84	2	0.838095	4	0.428164	2	900	3	2102	3	528	3	630	3
71	979	2	240	1	116	1	36	1	68	1	145	3	0.841379	4	0.409195	2	356	2	870	2	122	1	145	1
72	977	2	541	2	68	1	35	1	94	2	0	1	0.739464	3	0.569767	3	392	2	688	1	193	2	261	2
73	628	1	142	1	283	2	55	1	7	1	12	1	0.797753	4	0.44382	2	237	1	534	1	142	1	178	1
74	699	1	142	1	404	2	47	1	7	1	68	2	0.798077	4	0.482394	2	274	1	568	1	83	1	104	1
75	1112	2	1742	4	372	2	190	3	292	4	4	1	0.639344	3	0.47505	2	476	2	1002	2	156	1	244	2
76	48	1	29	1	24	1	9	1	3	1	3	1	0.944444	4	0.388889	2	14	1	36	1	17	1	18	1
77	319	1	137	1	37	1	25	1	20	1	41	1	0.825397	4	0.400709	2	113	1	282	1	52	1	63	1
78	209	1	150	1	33	1	28	1	9	1	0	1	0.622642	3	0.396396	2	88	1	222	1	33	1	53	1
79	46	1	12	1	6	1	5	1	0	1	4	1	1	4	0.36	2	18	1	50	1	6	1	6	1
80	180	1	89	1	160	1	39	1	13	1	17	1	0.846154	4	0.41989	2	76	1	181	1	11	1	13	1
81	1244	2	293	1	236	2	53	1	18	1	119	2	0.839869	4	0.427586	2	434	2	1015	2	257	2	306	2
82	792	1	349	1	95	1	54	1	17	1	75	2	0.672414	3	0.446429	2	300	1	672	1	117	1	174	1
83	521	1	135	1	246	2	91	2	12	1	75	2	0.745455	3	0.400881	2	182	1	454	1	82	1	110	1
84	333	1	320	1	16	1	17	1	55	1	0	1	0.732484	3	0.573684	3	109	1	190	1	115	1	157	1
85	993	2	348	1	138	1	46	1	49	1	40	1	0.80625	4	0.47907	2	412	2	860	2	129	1	160	1
86	140	1	62	1	21	1	7	1	13	1	2	1	0.722222	3	0.370861	2	56	1	151	1	26	1	36	1
87	946	2	192	1	432	2	78	2	4	1	46	1	0.850575	4	0.476553	2	376	2	789	2	148	1	174	1
88	16	1	14	1	4	1	3	1	2	1	0	1	0	1	0.347826	2	8	1	23	1	0	1	2	1
89	34	1	62	1	6	1	2	1	3	1	0	1	0.4	2	0.387097	2	12	1	31	1	10	1	25	1
90	111	1	50	1	44	1	23	1	1	1	4	1	0.619048	3	0.367188	2	47	1	128	1	13	1	21	1
91	439	1	384	1	38	1	37	1	48	1	1	1	0.691589	3	0.588997	3	182	1	309	1	74	1	107	1
92	959	2	191	1	425	2	109	2	12	1	82	2	0.743316	3	0.444578	2	369	2	830	2	139	1	187	1
93	6	1	3	1	7	1	0	1	0	1	0	1	0	1	0.3	2	3	1	10	1	0	1	2	1
94	21	1	9	1	1	1	0	1	2	1	2	1	0.714286	3	0.304348	2	7	1	23	1	5	1	7	1
95	223	1	82	1	43	1	14	1	10	1	40	1	0.84	4	0.320158	2	81	1	253	1	21	1	25	1
96	1425	2	201	1	238	2	61	1	12	1	163	3	0.857143	4	0.448869	2	496	2	1105	2	270	2	315	2
97	243	1	160	1	14	1	24	1	22	1	0	1	0.645833	3	0.495327	2	106	1	214	1	31	1	48	1
98	26	1	13	1	0	1	0	1	1	1	0	1	0.588235	3	0.380952	2	8	1	21	1	10	1	17	1
99	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
100	1399	2	356	1	472	3	152	3	19	1	166	3	0.885	4	0.461942	2	528	2	1143	2	177	1	200	1
101	667	1	784	2	64	1	42	1	151	2	0	1	0.729323	3	0.544933	3	285	1	523	1	97	1	133	1
102	328	1	400	1	31	1	15	1	77	1	1	1	0.60396	3	0.624413	3	133	1	213	1	61	1	101	1
103	288	1	95	1	66	1	27	1	6	1	6	1	0.607143	3	0.497992	2	124	1	249	1	34	1	56	1
104	1145	2	266	1	598	3	126	2	43	1	82	2	0.821306	4	0.405911	2	412	2	1015	2	239	2	291	2
105	340	1	205	1	35	1	21	1	14	1	0	1	0.695652	3	0.437276	2	122	1	279	1	96	1	138	1
106	5	1	0	1	3	1	0	1	1	1	0	1	0.5	2	0.5	2	2	1	4	1	1	1	2	1
107	158	1	57	1	39	1	11	1	3	1	16	1	0.580645	3	0.433566	2	62	1	143	1	18	1	31	1
108	349	1	174	1	34	1	25	1	26	1	29	1	0.821429	4	0.464407	2	137	1	295	1	46	1	56	1
109	825	1	394	1	202	1	80	2	21	1	134	3	0.781513	4	0.40847	2	299	1	732	2	93	1	119	1
110	1230	2	512	2	143	1	66	1	61	1	32	1	0.763636	4	0.466469	2	473	2	1014	2	252	2	330	2
111	662	1	223	1	53	1	43	1	18	1	4	1	0.762887	4	0.498047	2	255	1	512	1	148	1	194	1
112	5	1	4	1	3	1	1	1	0	1	1	1	0	1	0.2	1	2	1	10	1	0	1	0	1
113	925	2	424	1	325	2	60	1	57	1	66	2	0.768707	4	0.482536	2	373	2	773	2	113	1	147	1
114	12	1	6	1	16	1	8	1	0	1	2	1	0.25	1	0.2	1	4	1	20	1	2	1	8	1
115	32	1	65	1	5	1	5	1	14	1	0	1	0.222222	1	0.517241	3	15	1	29	1	2	1	9	1
116	364	1	54	1	135	1	34	1	0	1	59	1	0.770492	4	0.398148	2	129	1	324	1	47	1	61	1
117	46	1	86	1	4	1	6	1	4	1	0	1	0.416667	2	0.45	2	18	1	40	1	10	1	24	1
118	657	1	198	1	93	1	55	1	19	1	14	1	0.847134	4	0.445026	2	255	1	573	1	133	1	157	1
119	481	1	108	1	112	1	42	1	3	1	68	2	0.808824	4	0.457801	2	179	1	391	1	55	1	68	1
120	635	1	171	1	241	2	48	1	8	1	74	2	0.735849	3	0.452138	2	222	1	491	1	117	1	159	1
121	674	1	281	1	115	1	81	2	16	1	120	2	0.753623	4	0.459184	2	225	1	490	1	104	1	138	1
122	494	1	178	1	378	2	59	1	3	1	90	2	0.715789	3	0.372506	2	168	1	451	1	68	1	95	1
123	1395	2	788	2	246	2	45	1	117	2	2	1	0.724599	3	0.518484	3	561	2	1082	2	271	2	374	2
124	666	1	236	1	103	1	38	1	15	1	75	2	0.841772	4	0.410394	2	229	1	558	1	133	1	158	1
125	2472	3	623	2	231	2	112	2	84	2	128	2	0.9	4	0.476019	2	794	3	1668	3	756	4	840	4
126	505	1	159	1	74	1	20	1	5	1	64	1	0.871429	4	0.424107	2	190	1	448	1	61	1	70	1
127	1631	2	257	1	340	2	143	3	25	1	77	2	0.752577	4	0.448791	2	631	3	1406	2	292	2	388	2
128	24	1	28	1	4	1	2	1	0	1	0	1	0.4	2	0.333333	2	10	1	30	1	4	1	10	1
129	453	1	154	1	48	1	34	1	17	1	57	1	0.754098	4	0.445293	2	175	1	393	1	46	1	61	1
130	95	1	105	1	8	1	14	1	4	1	0	1	0.45	2	0.492754	2	34	1	69	1	27	1	60	1
131	1450	2	380	1	414	2	109	2	26	1	36	1	0.748387	3	0.457511	2	533	2	1165	2	348	2	465	3
132	591	1	131	1	127	1	52	1	11	1	86	2	0.670588	3	0.434951	2	224	1	515	1	57	1	85	1
133	968	2	288	1	446	2	123	2	22	1	60	1	0.763006	4	0.458629	2	388	2	846	2	132	1	173	1
134	503	1	164	1	127	1	62	1	11	1	98	2	0.867347	4	0.378251	2	160	1	423	1	85	1	98	1
135	128	1	90	1	15	1	6	1	19	1	0	1	0.421053	2	0.547368	3	52	1	95	1	24	1	57	1
136	404	1	142	1	86	1	20	1	12	1	64	1	0.533333	3	0.440217	2	162	1	368	1	16	1	30	1
137	615	1	170	1	201	1	90	2	9	1	78	2	0.856061	4	0.379928	2	212	1	558	1	113	1	132	1
138	1094	2	191	1	356	2	82	2	2	1	77	2	0.825926	4	0.417017	2	397	2	952	2	223	2	270	2
139	484	1	149	1	180	1	44	1	11	1	8	1	0.77037	4	0.444976	2	186	1	418	1	104	1	135	1
140	49	1	81	1	21	1	3	1	4	1	0	1	0.555556	3	0.478261	2	22	1	46	1	5	1	9	1
141	704	1	130	1	228	2	33	1	10	1	63	1	0.889655	4	0.41357	2	256	1	619	1	129	1	145	1
142	904	2	427	1	113	1	64	1	74	1	172	3	0.809917	4	0.450925	2	317	2	703	1	98	1	121	1
143	88	1	92	1	12	1	9	1	13	1	0	1	0.4	2	0.438202	2	39	1	89	1	10	1	25	1
144	106	1	29	1	39	1	12	1	0	1	7	1	0.5	2	0.463415	2	38	1	82	1	23	1	46	1
145	1221	2	398	1	135	1	75	2	58	1	186	3	0.81759	4	0.422869	2	392	2	927	2	251	2	307	2
146	202	1	66	1	45	1	10	1	19	1	23	1	0.882353	4	0.465909	2	82	1	176	1	15	1	17	1
147	990	2	506	2	185	1	68	2	57	1	1	1	0.837104	4	0.520725	3	402	2	772	2	185	1	221	2
148	1008	2	640	2	165	1	69	2	109	2	0	1	0.670213	3	0.580645	3	378	2	651	1	252	2	376	2
149	1190	2	734	2	218	1	37	1	113	2	0	1	0.790055	4	0.535545	3	452	2	844	2	286	2	362	2
150	1567	2	472	2	153	1	118	2	64	1	66	2	0.7525	4	0.465839	2	600	2	1288	2	301	2	400	2
151	81	1	33	1	7	1	7	1	1	1	7	1	0.62069	3	0.474576	2	28	1	59	1	18	1	29	1
152	242	1	114	1	32	1	41	1	10	1	48	1	0.695652	3	0.432039	2	89	1	206	1	16	1	23	1
153	355	1	73	1	70	1	25	1	7	1	71	2	0.693878	3	0.466418	2	125	1	268	1	34	1	49	1
154	735	1	611	2	70	1	50	1	104	2	0	1	0.645714	3	0.494436	2	311	2	629	1	113	1	175	1
155	138	1	102	1	26	1	18	1	4	1	0	1	0.565217	3	0.466667	2	56	1	120	1	26	1	46	1
156	2	1	1	1	0	1	1	1	0	1	0	1	0	1	1	4	1	1	1	1	0	1	0	1
157	1237	2	284	1	370	2	103	2	24	1	132	3	0.870423	4	0.440753	2	398	2	903	2	309	2	355	2
158	832	1	348	1	124	1	62	1	16	1	74	2	0.825397	4	0.446721	2	327	2	732	2	104	1	126	1
159	1526	2	1084	3	94	1	82	2	116	2	2	1	0.861111	4	0.478405	2	576	2	1204	2	372	2	432	2
160	855	2	119	1	166	1	49	1	6	1	75	2	0.86087	4	0.416309	2	291	1	699	1	198	2	230	2
161	1045	2	160	1	186	1	69	2	14	1	119	2	0.742475	3	0.44898	2	352	2	784	2	222	2	299	2
162	293	1	341	1	17	1	17	1	70	1	0	1	0.68	3	0.53304	3	121	1	227	1	51	1	75	1
163	266	1	123	1	22	1	23	1	7	1	2	1	0.739726	3	0.519802	3	105	1	202	1	54	1	73	1
164	296	1	135	1	23	1	20	1	10	1	16	1	0.646154	3	0.495833	2	119	1	240	1	42	1	65	1
165	1497	2	342	1	171	1	94	2	51	1	158	3	0.848131	4	0.428446	2	488	2	1139	2	363	2	428	2
166	208	1	212	1	44	1	18	1	22	1	0	1	0.714286	3	0.512195	3	84	1	164	1	40	1	56	1
167	40	1	17	1	5	1	6	1	3	1	6	1	0.666667	3	0.384615	2	15	1	39	1	4	1	6	1
168	647	1	234	1	71	1	41	1	53	1	69	2	0.642857	3	0.44123	2	244	1	553	1	90	1	140	1
169	1239	2	490	2	134	1	104	2	72	1	104	2	0.73991	3	0.453271	2	485	2	1070	2	165	1	223	2
170	638	1	129	1	152	1	32	1	11	1	47	1	0.833333	4	0.456722	2	248	1	543	1	95	1	114	1
171	10	1	2	1	1	1	0	1	2	1	0	1	0.5	2	0.4	2	4	1	10	1	2	1	4	1
172	62	1	75	1	10	1	1	1	14	1	0	1	0.736842	3	0.387097	2	24	1	62	1	14	1	19	1
173	99	1	49	1	16	1	4	1	9	1	2	1	0.566667	3	0.526316	3	40	1	76	1	17	1	30	1
174	25	1	10	1	0	1	0	1	2	1	3	1	0.4	2	0.47619	2	10	1	21	1	2	1	5	1
175	831	1	122	1	202	1	30	1	3	1	41	1	0.846473	4	0.408647	2	293	1	717	2	204	2	241	2
176	246	1	138	1	28	1	17	1	8	1	0	1	0.743363	3	0.36	2	81	1	225	1	84	1	113	1
177	753	1	244	1	137	1	80	2	20	1	93	2	0.808333	4	0.403114	2	233	1	578	1	194	2	240	2
178	1276	2	405	1	110	1	62	1	26	1	140	3	0.757098	4	0.434951	2	448	2	1030	2	240	2	317	2
179	1080	2	203	1	423	2	79	2	18	1	60	1	0.797927	4	0.402715	2	356	2	884	2	308	2	386	2
180	58	1	48	1	6	1	10	1	2	1	0	1	0.636364	3	0.366667	2	22	1	60	1	14	1	22	1
181	4	1	4	1	12	1	4	1	2	1	0	1	0	1	0.5	2	2	1	4	1	0	1	0	1
182	771	1	629	2	52	1	30	1	23	1	0	1	0.761658	4	0.493671	2	312	2	632	1	147	1	193	1
183	232	1	152	1	50	1	17	1	9	1	0	1	0.753623	4	0.410959	2	90	1	219	1	52	1	69	1
184	723	1	436	2	158	1	32	1	83	2	26	1	0.688679	3	0.468468	2	312	2	666	1	73	1	106	1
185	358	1	465	2	139	1	73	2	43	1	0	1	0.545455	3	0.489362	2	161	1	329	1	36	1	66	1
186	350	1	108	1	40	1	29	1	9	1	60	1	0.777778	4	0.420732	2	138	1	328	1	14	1	18	1
187	1408	2	1430	4	86	1	52	1	316	4	0	1	0.620408	3	0.562118	3	552	2	982	2	304	2	490	3
188	357	1	80	1	72	1	18	1	9	1	37	1	0.827586	4	0.437299	2	136	1	311	1	48	1	58	1
189	113	1	55	1	13	1	10	1	9	1	4	1	0.744681	3	0.355769	2	37	1	104	1	35	1	47	1
190	946	2	464	2	158	1	30	1	131	2	3	1	0.754464	4	0.494885	2	387	2	782	2	169	1	224	2
191	689	1	400	1	40	1	36	1	39	1	0	1	0.680982	3	0.55364	3	289	1	522	1	111	1	163	1
192	1135	2	627	2	203	1	115	2	82	2	0	1	0.704327	3	0.587169	3	421	2	717	2	293	2	416	2
193	964	2	205	1	226	2	69	2	26	1	75	2	0.772152	4	0.47832	2	353	2	738	2	183	1	237	2
194	912	2	445	2	193	1	60	1	36	1	35	1	0.816733	4	0.477952	2	336	2	703	1	205	2	251	2
195	488	1	350	1	40	1	28	1	42	1	0	1	0.676471	3	0.492537	2	198	1	402	1	92	1	136	1
196	805	1	260	1	330	2	85	2	24	1	104	2	0.752212	4	0.409031	2	308	2	753	2	85	1	113	1
197	587	1	191	1	280	2	79	2	18	1	62	1	0.755814	4	0.442308	2	230	1	520	1	65	1	86	1
198	447	1	207	1	51	1	19	1	38	1	0	1	0.689873	3	0.557756	3	169	1	303	1	109	1	158	1
199	1148	2	799	2	189	1	59	1	91	2	1	1	0.788889	4	0.551358	3	467	2	847	2	213	2	270	2
200	946	2	218	1	170	1	80	2	14	1	158	3	0.923077	4	0.38022	2	346	2	910	2	96	1	104	1
201	1503	2	1082	3	144	1	75	2	228	3	0	1	0.591912	3	0.611511	3	510	2	834	2	483	3	816	4
202	892	2	250	1	96	1	52	1	22	1	46	1	0.784173	4	0.404639	2	314	2	776	2	218	2	278	2
203	437	1	335	1	61	1	27	1	10	1	0	1	0.785714	4	0.509333	3	191	1	375	1	55	1	70	1
204	116	1	36	1	26	1	16	1	6	1	10	1	0.846154	4	0.396226	2	42	1	106	1	22	1	26	1
205	822	1	284	1	274	2	104	2	30	1	86	2	0.831858	4	0.354922	2	274	1	772	2	188	1	226	2
206	974	2	756	2	64	1	72	2	96	2	0	1	0.668421	3	0.441176	2	360	2	816	2	254	2	380	2
207	270	1	167	1	37	1	13	1	35	1	0	1	0.753623	4	0.502304	3	109	1	217	1	52	1	69	1
208	13	1	14	1	9	1	1	1	0	1	1	1	1	4	0.166667	1	5	1	30	1	2	1	2	1
209	11	1	12	1	0	1	0	1	1	1	0	1	0.75	3	0.333333	2	4	1	12	1	3	1	4	1
210	53	1	42	1	0	1	1	1	10	1	0	1	0.527778	3	0.395349	2	17	1	43	1	19	1	36	1
211	461	1	397	1	10	1	25	1	97	2	1	1	0.630435	3	0.543243	3	201	1	370	1	58	1	92	1
212	1401	2	529	2	472	3	141	3	55	1	94	2	0.732558	3	0.442857	2	496	2	1120	2	315	2	430	2
213	474	1	345	1	48	1	14	1	50	1	11	1	0.742574	3	0.442922	2	194	1	438	1	75	1	101	1
214	840	2	517	2	84	1	53	1	23	1	81	2	0.71519	3	0.443073	2	323	2	729	2	113	1	158	1
215	770	1	158	1	226	2	38	1	4	1	18	1	0.793893	4	0.43038	2	272	1	632	1	208	2	262	2
216	186	1	68	1	54	1	38	1	4	1	28	1	0.75	3	0.421687	2	70	1	166	1	18	1	24	1
217	931	2	222	1	413	2	60	1	6	1	82	2	0.842324	4	0.481371	2	323	2	671	1	203	2	241	2
218	40	1	16	1	28	1	6	1	4	1	2	1	0.583333	3	0.3	2	12	1	40	1	14	1	24	1
219	46	1	44	1	8	1	4	1	8	1	2	1	0.666667	3	0.3	2	18	1	60	1	8	1	12	1
220	3334	4	802	2	600	3	264	4	86	2	258	4	0.778802	4	0.423131	2	1200	4	2836	4	676	4	868	4
221	2258	3	554	2	651	3	125	2	77	1	129	2	0.767141	4	0.502618	3	768	3	1528	3	593	4	773	4
222	18	1	3	1	5	1	3	1	0	1	2	1	0.5	2	0.3	2	6	1	20	1	4	1	8	1
223	2470	3	1110	3	168	1	142	3	42	1	170	3	0.646667	3	0.46139	2	956	4	2072	3	388	3	600	3
224	124	1	104	1	24	1	10	1	9	1	0	1	0.684211	3	0.441441	2	49	1	111	1	26	1	38	1
225	1301	2	703	2	137	1	63	1	98	2	0	1	0.680451	3	0.497778	2	560	2	1125	2	181	1	266	2
226	37	1	19	1	1	1	4	1	0	1	0	1	0.684211	3	0.413793	2	12	1	29	1	13	1	19	1
227	994	2	356	1	158	1	45	1	40	1	59	1	0.735192	3	0.467097	2	362	2	775	2	211	2	287	2
228	744	1	576	2	202	1	124	2	142	2	42	1	0.625	3	0.43949	2	276	1	628	1	150	1	240	2
229	1270	2	282	1	470	3	105	2	18	1	145	3	0.81685	4	0.370888	2	451	2	1216	2	223	2	273	2
230	741	1	478	2	58	1	79	2	29	1	36	1	0.710227	3	0.480929	2	290	1	603	1	125	1	176	1
231	623	1	372	1	47	1	37	1	52	1	15	1	0.797927	4	0.403197	2	227	1	563	1	154	1	193	1
232	511	1	395	1	48	1	44	1	66	1	0	1	0.637584	3	0.622754	3	208	1	334	1	95	1	149	1
233	130	1	48	1	63	1	11	1	1	1	13	1	0.95	4	0.441441	2	49	1	111	1	19	1	20	1
234	256	1	128	1	48	1	21	1	43	1	15	1	0.728571	3	0.452381	2	95	1	210	1	51	1	70	1
235	1619	2	353	1	369	2	82	2	5	1	129	2	0.817844	4	0.458153	2	635	3	1386	2	220	2	269	2
236	776	1	229	1	150	1	40	1	39	1	4	1	0.770428	4	0.460674	2	287	1	623	1	198	2	257	2
237	0	1	2	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1
238	146	1	45	1	17	1	11	1	4	1	37	1	0.821429	4	0.361345	2	43	1	119	1	23	1	28	1
239	207	1	144	1	32	1	14	1	37	1	0	1	0.71831	3	0.443182	2	78	1	176	1	51	1	71	1
240	336	1	352	1	21	1	16	1	62	1	0	1	0.375	2	0.605042	3	144	1	238	1	48	1	128	1
241	1408	2	704	2	120	1	37	1	94	2	0	1	0.749186	3	0.490017	2	589	2	1202	2	230	2	307	2
242	324	1	66	1	39	1	21	1	6	1	63	1	0.6	3	0.418605	2	126	1	301	1	9	1	15	1
243	56	1	36	1	30	1	6	1	2	1	4	1	0.666667	3	0.34375	2	22	1	64	1	8	1	12	1
244	824	1	445	2	724	4	145	3	35	1	176	3	0.808081	4	0.423249	2	284	1	671	1	80	1	99	1
245	688	1	264	1	158	1	83	2	71	1	26	1	0.74359	3	0.506224	3	244	1	482	1	174	1	234	2
246	374	1	111	1	89	1	26	1	12	1	59	1	0.795918	4	0.492857	2	138	1	280	1	39	1	49	1
247	53	1	45	1	6	1	2	1	4	1	0	1	0.6	3	0.468085	2	22	1	47	1	9	1	15	1
248	639	1	383	1	52	1	32	1	45	1	1	1	0.716981	3	0.501786	3	281	1	560	1	76	1	106	1
249	7	1	4	1	2	1	0	1	0	1	1	1	0	1	0.5	2	3	1	6	1	0	1	0	1
250	2686	4	936	3	132	1	110	2	126	2	2	1	0.805621	4	0.535983	3	998	4	1862	3	688	4	854	4
